psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
114	0	0	0	0	0	0	0	++	NC_000932.1	164478	59246	59360	psaI_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_140_ENDKEY	114	0	114	1	114,	59246,	0,
987	0	0	0	0	0	0	0	++	NC_000932.1	164478	114460	115447	ccsA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_285_ENDKEY	987	0	987	1	987,	114460,	0,
1440	0	0	0	0	0	0	0	++	NC_000932.1	164478	54957	56397	rbcL_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_134_ENDKEY	1440	0	1440	1	1440,	54957,	0,
6885	0	0	0	0	0	0	0	++	NC_000932.1	164478	86473	93358	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	0	6885	1	6885,	86473,	0,
79	9	0	0	0	0	1	3	++	NC_000932.1	164478	89082	89170	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	2585	2676	2	43,45,	89082,89125,	2585,2631,
82	12	0	0	1	3	0	0	++	NC_000932.1	164478	89059	89156	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	2610	2704	2	42,52,	89059,89104,	2610,2652,
6885	0	0	0	0	0	0	0	++	NC_000932.1	164478	86473	93358	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	0	6885	1	6885,	86473,	0,
79	9	0	0	0	0	1	3	++	NC_000932.1	164478	89082	89170	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	2585	2676	2	43,45,	89082,89125,	2585,2631,
82	12	0	0	1	3	0	0	++	NC_000932.1	164478	89059	89156	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	2610	2704	2	42,52,	89059,89104,	2610,2652,
963	0	0	0	0	0	0	0	++	NC_000932.1	164478	61656	62619	petA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_149_ENDKEY	963	0	963	1	963,	61656,	0,
1030	0	0	0	0	0	0	0	++	NC_000932.1	164478	109404	110434	ycf1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_312_ENDKEY	5361	0	1030	1	1030,	109404,	0,
306	0	0	0	0	0	0	0	++	NC_000932.1	164478	67916	68222	rps18_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_180_ENDKEY	306	0	306	1	306,	67916,	0,
1527	0	0	0	0	0	0	0	++	NC_000932.1	164478	72370	73897	psbB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_194_ENDKEY	1527	0	1527	1	1527,	72370,	0,
476	0	0	0	0	0	0	0	++	NC_000932.1	164478	77196	77672	petD_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_209_ENDKEY	483	7	483	1	476,	77196,	7,
37	0	0	0	0	0	0	0	++	NC_000932.1	164478	128214	128251	ndhF_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_277_ENDKEY	2241	2204	2241	1	37,	128214,	2204,
117	0	0	0	0	0	0	0	-+	NC_000932.1	164478	63803	63920	psbL_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_155_ENDKEY	117	0	117	1	117,	100558,	0,
354	0	0	0	0	0	0	0	-+	NC_000932.1	164478	68511	68865	rpl20_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_183_ENDKEY	354	0	354	1	354,	95613,	0,
114	0	0	0	0	0	0	0	-+	NC_000932.1	164478	79488	79602	rpl36_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_218_ENDKEY	114	0	114	1	114,	84876,	0,
252	0	0	0	0	0	0	0	-+	NC_000932.1	164478	64070	64322	psbE_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_161_ENDKEY	252	0	252	1	252,	100156,	0,
282	0	0	0	0	0	0	0	-+	NC_000932.1	164478	85861	86143	rpl23_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_346_ENDKEY	282	0	282	1	282,	78335,	0,
282	0	0	0	0	0	0	0	-+	NC_000932.1	164478	85861	86143	rpl23_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_242_ENDKEY	282	0	282	1	282,	78335,	0,
399	0	0	0	0	0	0	0	-+	NC_000932.1	164478	52264	52663	atpE_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_128_ENDKEY	399	0	399	1	399,	111815,	0,
678	0	0	0	0	0	0	0	-+	NC_000932.1	164478	49256	49934	ndhK_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_118_ENDKEY	678	0	678	1	678,	114544,	0,
120	0	0	0	0	0	0	0	-+	NC_000932.1	164478	63941	64061	psbF_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_158_ENDKEY	120	0	120	1	120,	100417,	0,
468	0	0	0	0	0	0	0	-+	NC_000932.1	164478	97477	97945	rps7_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_333_ENDKEY	468	0	468	1	468,	66533,	0,
468	0	0	0	0	0	0	0	-+	NC_000932.1	164478	97477	97945	rps7_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_255_ENDKEY	468	0	468	1	468,	66533,	0,
246	0	0	0	0	0	0	0	-+	NC_000932.1	164478	117317	117563	psaC_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_291_ENDKEY	246	0	246	1	246,	46915,	0,
823	2	0	0	1	682	0	0	-+	NC_000932.1	164478	84336	85843	rpl2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_349_ENDKEY	825	0	825	2	385,440,	78635,79702,	0,385,
823	2	0	0	1	682	0	0	-+	NC_000932.1	164478	84336	85843	rpl2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_239_ENDKEY	825	0	825	2	385,440,	78635,79702,	0,385,
477	0	0	0	0	0	0	0	-+	NC_000932.1	164478	48676	49153	ndhJ_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_115_ENDKEY	477	0	477	1	477,	115325,	0,
306	0	0	0	0	0	0	0	-+	NC_000932.1	164478	117803	118109	ndhE_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_294_ENDKEY	306	0	306	1	306,	46369,	0,
555	0	0	0	1	715	0	0	-+	NC_000932.1	164478	11528	12798	atpF_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_36_ENDKEY	555	0	555	2	144,411,	151680,152539,	0,144,
123	0	0	0	0	0	0	0	-+	NC_000932.1	164478	63537	63660	psbJ_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_152_ENDKEY	123	0	123	1	123,	100818,	0,
401	2	0	0	0	0	0	0	-+	NC_000932.1	164478	81188	81591	rpl16_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_227_ENDKEY	408	5	408	1	403,	82887,	5,
417	0	0	0	0	0	0	0	-+	NC_000932.1	164478	78959	79376	rps11_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_215_ENDKEY	417	0	417	1	417,	85102,	0,
132	0	0	0	0	0	0	0	-+	NC_000932.1	164478	74248	74380	pbf1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_200_ENDKEY	132	0	132	1	132,	90098,	0,
591	0	0	0	2	1382	0	0	-+	NC_000932.1	164478	69909	71882	clpP1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_189_ENDKEY	591	0	591	3	71,292,228,	92596,93534,94341,	0,71,363,
507	0	0	0	2	1501	0	0	-+	NC_000932.1	164478	42583	44591	pafI_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_97_ENDKEY	507	0	507	3	126,226,155,	119887,120727,121740,	0,126,352,
657	0	0	0	0	0	0	0	-+	NC_000932.1	164478	82825	83482	rps3_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_230_ENDKEY	657	0	657	1	657,	80996,	0,
519	0	0	0	0	0	0	0	-+	NC_000932.1	164478	119243	119762	ndhI_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_300_ENDKEY	519	0	519	1	519,	44716,	0,
246	0	0	0	0	0	0	0	-+	NC_000932.1	164478	13261	13507	atpH_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_39_ENDKEY	246	0	246	1	246,	150971,	0,
606	0	0	0	0	0	0	0	-+	NC_000932.1	164478	45222	45828	rps4_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_106_ENDKEY	606	0	606	1	606,	118650,	0,
3219	0	0	0	0	0	0	0	-+	NC_000932.1	164478	23110	26329	rpoB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_54_ENDKEY	3219	0	3219	1	3219,	138149,	0,
483	0	0	0	0	0	0	0	-+	NC_000932.1	164478	83466	83949	rpl22_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_233_ENDKEY	483	0	483	1	483,	80529,	0,
1062	0	0	0	0	0	0	0	-+	NC_000932.1	164478	382	1444	psbA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_8_ENDKEY	1062	0	1062	1	1062,	163034,	0,
1062	0	0	0	0	0	0	0	-+	NC_000932.1	164478	154860	155922	psbA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_8_ENDKEY	1062	0	1062	1	1062,	8556,	0,
257	0	0	0	1	537	0	0	-+	NC_000932.1	164478	97999	98793	rps12_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_3_ENDKEY	372	114	371	2	232,25,	65685,66454,	114,346,
114	0	0	0	0	0	0	0	-+	NC_000932.1	164478	69610	69724	rps12_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_3_ENDKEY	372	0	114	1	114,	94754,	0,
257	0	0	0	1	537	0	0	-+	NC_000932.1	164478	97999	98793	rps12_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_186_ENDKEY	372	114	371	2	232,25,	65685,66454,	114,346,
114	0	0	0	0	0	0	0	-+	NC_000932.1	164478	69610	69724	rps12_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_186_ENDKEY	372	0	114	1	114,	94754,	0,
105	0	0	0	0	0	0	0	-+	NC_000932.1	164478	28706	28811	psbM_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_62_ENDKEY	105	0	105	1	105,	135667,	0,
2205	0	0	0	0	0	0	0	-+	NC_000932.1	164478	37374	39579	psaB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_91_ENDKEY	2205	0	2205	1	2205,	124899,	0,
436	212	0	0	3	1242	3	1251	-+	NC_000932.1	164478	39748	41638	psaB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_91_ENDKEY	2205	147	2046	4	117,162,246,123,	122840,123437,124208,124607,	147,762,1545,1923,
2253	0	0	0	0	0	0	0	-+	NC_000932.1	164478	39604	41857	psaA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_94_ENDKEY	2253	0	2253	1	2253,	122621,	0,
387	168	0	0	3	729	3	738	-+	NC_000932.1	164478	37533	38817	psaA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_94_ENDKEY	2253	816	2109	4	162,24,246,123,	125661,126267,126444,126822,	816,1431,1587,1986,
750	0	0	0	0	0	0	0	-+	NC_000932.1	164478	14020	14770	atpI_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_42_ENDKEY	750	0	750	1	750,	149708,	0,
1497	0	0	0	0	0	0	0	-+	NC_000932.1	164478	52659	54156	atpB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_131_ENDKEY	1497	0	1497	1	1497,	110322,	0,
711	0	0	0	0	0	0	0	-+	NC_000932.1	164478	15012	15723	rps2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_45_ENDKEY	711	0	711	1	711,	148755,	0,
267	0	0	0	0	0	0	0	-+	NC_000932.1	164478	123295	123562	rps15_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_309_ENDKEY	267	0	267	1	267,	40916,	0,
1030	0	0	0	0	0	0	0	-+	NC_000932.1	164478	128214	129244	ycf1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_274_ENDKEY	1032	0	1030	1	1030,	35234,	0,
2043	0	0	0	1	791	0	0	-+	NC_000932.1	164478	20250	23084	rpoC1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_51_ENDKEY	2043	0	2043	2	430,1613,	141394,142615,	0,430,
990	0	0	0	0	0	0	0	-+	NC_000932.1	164478	77900	78890	rpoA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_212_ENDKEY	990	0	990	1	990,	85588,	0,
303	0	0	0	0	0	0	0	-+	NC_000932.1	164478	36937	37240	rps14_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_88_ENDKEY	303	0	303	1	303,	127238,	0,
1082	1	0	0	1	1080	0	0	-+	NC_000932.1	164478	119846	122009	ndhA_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_303_ENDKEY	1083	0	1083	2	552,531,	42469,44101,	0,552,
279	0	0	0	0	0	0	0	-+	NC_000932.1	164478	84004	84283	rps19_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_236_ENDKEY	279	0	279	1	279,	80195,	0,
1182	0	0	0	0	0	0	0	-+	NC_000932.1	164478	122010	123192	ndhH_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_306_ENDKEY	1182	0	1182	1	1182,	41286,	0,
1515	0	0	0	0	0	0	0	-+	NC_000932.1	164478	2055	3570	matK_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_13_ENDKEY	1515	0	1515	1	1515,	160908,	0,
1515	0	0	0	0	0	0	0	-+	NC_000932.1	164478	156533	158048	matK_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_13_ENDKEY	1515	0	1515	1	1515,	6430,	0,
2241	0	0	0	0	0	0	0	-+	NC_000932.1	164478	110397	112638	ndhF_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_277_ENDKEY	2241	0	2241	1	2241,	51840,	0,
1527	12	0	0	1	685	0	0	-+	NC_000932.1	164478	94940	97164	ndhB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_336_ENDKEY	1539	0	1539	2	754,785,	67314,68753,	0,754,
1527	12	0	0	1	685	0	0	-+	NC_000932.1	164478	94940	97164	ndhB_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_252_ENDKEY	1539	0	1539	2	754,785,	67314,68753,	0,754,
240	0	0	0	1	865	0	0	-+	NC_000932.1	164478	5083	6188	rps16_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_16_ENDKEY	240	0	240	2	36,204,	158290,159191,	0,36,
240	0	0	0	1	865	0	0	-+	NC_000932.1	164478	159561	160666	rps16_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_16_ENDKEY	240	0	240	2	36,204,	3812,4713,	0,36,
531	0	0	0	0	0	0	0	-+	NC_000932.1	164478	118376	118907	ndhG_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_297_ENDKEY	531	0	531	1	531,	45571,	0,
6885	0	0	0	0	0	0	0	-+	NC_000932.1	164478	145290	152175	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	0	6885	1	6885,	12303,	0,
79	9	0	0	0	0	1	3	-+	NC_000932.1	164478	149478	149566	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	2585	2676	2	43,45,	14912,14955,	2585,2631,
82	12	0	0	1	3	0	0	-+	NC_000932.1	164478	149492	149589	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_341_ENDKEY	6885	2610	2704	2	42,52,	14889,14934,	2610,2652,
6885	0	0	0	0	0	0	0	-+	NC_000932.1	164478	145290	152175	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	0	6885	1	6885,	12303,	0,
79	9	0	0	0	0	1	3	-+	NC_000932.1	164478	149478	149566	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	2585	2676	2	43,45,	14912,14955,	2585,2631,
82	12	0	0	1	3	0	0	-+	NC_000932.1	164478	149492	149589	ycf2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_247_ENDKEY	6885	2610	2704	2	42,52,	14889,14934,	2610,2652,
5361	0	0	0	0	0	0	0	-+	NC_000932.1	164478	123883	129244	ycf1_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_312_ENDKEY	5361	0	5361	1	5361,	35234,	0,
405	0	0	0	0	0	0	0	-+	NC_000932.1	164478	80067	80472	rps8_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_221_ENDKEY	405	0	405	1	405,	84006,	0,
4131	0	0	0	0	0	0	0	-+	NC_000932.1	164478	15937	20068	rpoC2_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_48_ENDKEY	4131	0	4131	1	4131,	144410,	0,
369	0	0	0	0	0	0	0	-+	NC_000932.1	164478	80695	81064	rpl14_STARTREF_NC_000932.1.genbank_ENDREF_STARTCMD_cds_ENDCMD_STARTKEY_224_ENDKEY	369	0	369	1	369,	83414,	0,
